price,sqft_living,grade,yr_built,zipcode
3.0,2110,8,2000,98117
3.0,1850,8,1941,98117
0.0,2060,7,1930,98030
0.0,1360,6,1924,98155
1.0,2000,8,1978,98033
2.0,1810,8,1954,98177
2.0,2230,8,1977,98075
3.0,1820,9,1997,98116
2.0,2740,8,2003,98072
2.0,2710,9,1997,98058
0.0,910,5,1947,98032
0.0,1980,6,1924,98055
0.0,1040,6,1959,98023
1.0,2810,8,1979,98058
1.0,2000,8,1999,98133
1.0,1530,7,1962,98118
3.0,5110,11,1906,98112
3.0,3133,9,1965,98166
1.0,2020,7,1941,98168
1.0,750,6,1926,98118
1.0,1980,8,1994,98011
0.0,1200,6,1943,98168
3.0,3580,9,2000,98033
0.0,2010,7,1990,98022
2.0,1730,7,1924,98103
3.0,5960,10,1984,98008
0.0,860,7,1960,98032
2.0,1370,7,1939,98177
0.0,1360,7,1963,98198
1.0,2530,8,1993,98003
2.0,1680,7,1900,98144
0.0,1580,7,1995,98055
3.0,3890,9,1968,98117
1.0,1600,7,1927,98126
0.0,1200,6,1975,98092
2.0,1760,8,1977,98005
1.0,1670,7,1972,98034
3.0,4640,10,2007,98027
2.0,1800,7,1950,98115
0.0,1210,7,1985,98042
0.0,1280,7,2005,98055
2.0,1650,8,1945,98177
1.0,1590,7,1922,98133
2.0,1900,8,1957,98107
1.0,1500,8,2005,98029
1.0,2689,9,2006,98030
3.0,3250,9,2007,98027
0.0,960,7,1951,98168
2.0,1650,7,1977,98075
0.0,1690,8,2003,98023
2.0,2790,8,1970,98027
3.0,2310,8,1979,98122
2.0,1790,8,2000,98199
0.0,1230,6,1965,98003
3.0,1620,8,1929,98115
2.0,2440,8,1966,98133
2.0,2100,8,1979,98033
1.0,3040,7,2003,98092
1.0,2490,7,2007,98056
3.0,2690,9,2007,98053
2.0,2190,8,1964,98034
0.0,1490,7,1959,98059
2.0,2530,9,1985,98072
2.0,2060,8,1947,98103
1.0,1970,9,1977,98027
2.0,1400,7,1925,98117
3.0,3680,10,1985,98052
2.0,3000,8,1975,98052
2.0,1440,7,1910,98103
3.0,7730,12,2004,98077
2.0,1170,7,1924,98117
2.0,1770,6,1949,98117
2.0,1860,8,1985,98027
1.0,770,5,1917,98116
2.0,3820,8,1955,98108
2.0,3190,10,2006,98038
1.0,1320,7,1970,98059
3.0,1730,7,1947,98070
0.0,1010,6,1966,98014
1.0,1140,8,2007,98107
1.0,860,7,1973,98034
0.0,1540,6,1978,98045
3.0,2160,8,1961,98040
0.0,1450,7,1963,98031
1.0,1830,8,1978,98023
0.0,1630,7,1980,98023
1.0,2500,8,1990,98031
2.0,1470,7,1984,98133
2.0,2380,8,1995,98056
2.0,2170,7,1969,98034
1.0,2120,9,1991,98058
2.0,1530,8,1998,98007
0.0,2710,7,1965,98001
2.0,2860,8,2004,98065
2.0,2800,7,1934,98065
2.0,1120,7,1946,98177
0.0,1730,7,1963,98001
0.0,1010,6,1926,98032
2.0,2350,9,1990,98074
0.0,2860,7,1978,98002
3.0,4285,10,1946,98199
3.0,4060,10,2002,98074
0.0,1310,7,1962,98001
1.0,2320,7,1948,98136
2.0,2210,9,1985,98074
1.0,2090,8,1941,98166
2.0,2240,7,1926,98115
1.0,1180,6,1949,98133
0.0,1560,7,1965,98092
1.0,1970,8,1962,98133
0.0,840,6,1925,98055
0.0,840,6,1925,98055
0.0,1830,8,1989,98023
3.0,4475,12,1999,98033
2.0,1800,7,1941,98117
2.0,1250,7,1920,98117
0.0,2440,7,1962,98198
2.0,2910,10,1993,98058
1.0,3060,8,2003,98042
2.0,2230,8,1978,98077
1.0,1270,7,1977,98034
3.0,4300,11,1985,98039
1.0,1580,7,1992,98053
2.0,2570,8,1980,98053
2.0,860,7,1952,98004
0.0,820,8,2007,98126
2.0,2090,8,1987,98074
3.0,3560,10,2014,98040
0.0,1860,7,1961,98059
2.0,900,6,1941,98116
1.0,1160,6,1963,98010
3.0,3100,10,1998,98052
0.0,2300,7,1977,98058
3.0,3110,11,1990,98117
0.0,1130,6,1942,98146
3.0,2920,9,2004,98052
2.0,1230,9,2009,98112
1.0,2190,7,1978,98028
0.0,850,6,1903,98019
1.0,1500,7,1972,98034
3.0,4620,11,1915,98105
3.0,3150,9,2004,98075
0.0,1300,7,1962,98042
3.0,3160,7,1960,98040
1.0,2070,7,1999,98092
1.0,1790,7,1974,98034
2.0,1650,8,1999,98075
1.0,2070,7,1977,98052
2.0,1580,7,1923,98103
2.0,2170,8,1975,98008
3.0,2220,7,1953,98004
1.0,1440,7,1985,98155
1.0,720,6,1942,98117
1.0,1120,8,2004,98116
0.0,1970,8,1992,98003
0.0,1420,6,1990,98022
2.0,2250,8,2001,98075
1.0,2630,8,1956,98056
3.0,4740,11,2003,98053
1.0,1280,7,1992,98144
0.0,1260,6,1946,98115
2.0,1930,8,2006,98053
0.0,1048,7,1942,98055
2.0,1640,8,1962,98006
2.0,2380,8,2004,98136
3.0,2530,8,1964,98005
3.0,2700,8,1992,98033
2.0,2330,8,1971,98074
0.0,2160,7,1994,98022
1.0,1470,7,1976,98010
3.0,2280,8,1995,98033
1.0,1280,7,1903,98122
2.0,850,7,1975,98117
3.0,4610,9,1984,98074
2.0,2690,8,1960,98177
2.0,2440,8,1954,98117
1.0,1930,8,1996,98059
1.0,800,6,1942,98125
2.0,2430,8,1974,98059
0.0,1990,7,1994,98010
2.0,2550,9,1990,98011
0.0,1370,7,1993,98038
2.0,2020,7,1963,98008
2.0,1560,8,2006,98116
3.0,5610,11,1996,98072
3.0,3560,9,1900,98122
1.0,2120,8,1949,98108
3.0,2920,8,1955,98199
0.0,1340,7,1947,98178
0.0,1230,6,1916,98117
3.0,2840,10,1910,98118
0.0,2080,7,1950,98178
0.0,2070,7,1996,98031
3.0,4010,11,2003,98059
3.0,2190,7,1957,98040
0.0,1730,6,1920,98168
1.0,1250,7,1948,98126
0.0,1300,6,1927,98106
2.0,2080,7,1975,98034
2.0,2180,7,1977,98014
1.0,1630,7,1969,98033
2.0,1840,8,1928,98117
0.0,1370,6,1950,98198
0.0,950,8,1972,98198
2.0,1690,8,1903,98024
2.0,1780,8,1980,98006
3.0,2840,8,1931,98118
3.0,2000,9,1992,98034
1.0,1570,8,2006,98126
3.0,2370,9,1984,98074
1.0,1610,7,1977,98024
0.0,1300,6,1959,98002
2.0,2620,9,1988,98011
1.0,3060,8,1992,98010
3.0,2780,9,1978,98007
3.0,4270,11,1991,98077
1.0,1310,7,1986,98052
1.0,1100,7,1951,98125
2.0,1480,8,1980,98019
1.0,1270,8,2001,98107
0.0,1270,7,1918,98118
1.0,890,7,1960,98056
2.0,1480,7,1954,98006
2.0,3240,9,1972,98155
3.0,4280,10,2002,98092
3.0,3210,8,1968,98007
1.0,1870,7,1975,98072
2.0,3990,8,1962,98112
2.0,1160,7,1940,98115
3.0,2940,9,1970,98004
2.0,1850,8,1981,98053
1.0,1060,7,2003,98136
1.0,1100,7,1969,98034
0.0,1190,7,1994,98010
0.0,1030,7,1970,98003
0.0,1140,7,1949,98011
1.0,2260,7,1940,98103
0.0,1140,6,1910,98014
1.0,1860,7,1901,98112
3.0,4080,9,2005,98053
3.0,3280,10,1911,98119
2.0,2870,9,1977,98077
2.0,2300,9,1977,98052
3.0,2230,7,1915,98199
2.0,1920,8,2004,98116
0.0,700,6,1952,98056
3.0,2740,8,1991,98074
3.0,3440,9,1901,98122
0.0,650,5,1967,98042
0.0,1500,7,1957,98058
3.0,2490,9,2003,98074
0.0,1330,7,1968,98023
3.0,3190,8,1999,98034
2.0,1590,7,1984,98115
0.0,830,6,1950,98133
2.0,1810,8,1989,98033
2.0,2910,9,2001,98168
1.0,2180,7,1956,98155
0.0,1090,6,1969,98092
1.0,2160,8,1994,98031
2.0,2110,7,1924,98033
2.0,2180,7,1967,98126
3.0,2100,7,1919,98122
2.0,1410,7,1924,98133
2.0,1020,7,1930,98115
3.0,5090,12,2006,98004
0.0,2090,7,1977,98031
0.0,1350,7,1968,98022
2.0,2650,8,1952,98146
2.0,3520,8,1985,98027
2.0,2040,8,1992,98052
3.0,2340,8,1912,98122
1.0,1770,7,1998,98031
1.0,1100,7,1964,98056
0.0,1490,8,1998,98059
1.0,1460,6,1914,98117
1.0,1350,7,2003,98053
0.0,1030,5,1944,98032
2.0,1820,8,1966,98008
1.0,1170,6,1919,98106
1.0,1450,7,2004,98065
1.0,2200,7,1918,98133
3.0,1610,8,1966,98004
1.0,2690,8,1994,98014
0.0,1850,9,1974,98023
3.0,2250,9,1912,98119
0.0,1580,7,1961,98055
1.0,2030,8,1979,98077
1.0,1890,7,1962,98034
0.0,2140,8,1994,98092
1.0,1770,8,1986,98058
3.0,3320,8,1933,98022
3.0,1640,7,1941,98103
1.0,1820,7,1988,98056
1.0,1410,7,1925,98126
1.0,1240,7,1968,98033
2.0,1780,7,1979,98052
3.0,4240,10,2004,98039
3.0,3570,10,1990,98075
2.0,1900,8,2008,98133
2.0,1010,7,1919,98119
3.0,2870,9,1986,98029
0.0,1620,8,1962,98003
1.0,1480,6,1925,98117
1.0,2650,9,2005,98042
0.0,1410,7,1967,98023
0.0,1360,7,1952,98155
1.0,2930,8,1977,98023
3.0,3500,10,1995,98027
3.0,3160,10,2005,98199
2.0,1710,7,1989,98074
2.0,2180,9,1990,98045
3.0,2870,9,2014,98006
0.0,1500,8,1950,98168
2.0,2120,8,1976,98006
1.0,1590,7,1976,98034
2.0,1830,8,1989,98074
0.0,1210,7,1954,98168
1.0,1590,7,1956,98133
1.0,1050,6,1928,98116
2.0,1550,8,1982,98074
2.0,2070,7,1977,98034
1.0,1740,8,1969,98056
1.0,1700,6,1940,98052
0.0,1200,6,1958,98023
0.0,1710,7,1996,98003
0.0,1840,7,1994,98001
1.0,1900,7,1982,98118
0.0,2300,6,1928,98024
0.0,970,6,1967,98058
2.0,1270,6,1944,98107
3.0,3130,8,1978,98027
3.0,4230,10,1990,98074
0.0,1480,7,1996,98010
3.0,3310,9,2001,98052
3.0,1590,7,1951,98102
1.0,1690,7,1960,98155
1.0,1690,7,1952,98030
1.0,1500,7,1957,98133
2.0,2320,8,1991,98034
1.0,3300,8,1961,98198
1.0,1445,7,2003,98027
2.0,1890,7,1967,98027
0.0,1760,7,1962,98003
0.0,1050,5,1948,98146
2.0,1980,7,1993,98034
1.0,2120,7,1950,98177
0.0,760,6,1906,98065
1.0,1300,7,1977,98053
0.0,1160,7,1998,98106
0.0,2340,8,2003,98038
2.0,2710,9,2000,98027
2.0,1440,7,1957,98008
2.0,1980,8,1981,98074
2.0,1680,7,1966,98033
1.0,1390,8,1999,98126
3.0,3100,8,1950,98125
0.0,1680,7,1991,98022
2.0,2710,8,2004,98065
2.0,840,7,1943,98136
2.0,2090,10,1988,98136
0.0,1120,6,1987,98022
0.0,1210,6,1969,98042
0.0,1210,6,1969,98042
2.0,1940,7,1945,98115
2.0,1930,7,1980,98053
1.0,1270,7,1990,98028
2.0,1680,7,1929,98117
1.0,2090,8,2000,98056
1.0,1000,7,1956,98006
0.0,1350,8,1967,98003
3.0,3280,9,2001,98126
3.0,2390,9,1988,98122
1.0,1860,7,1966,98059
1.0,1380,7,1944,98133
3.0,3070,8,2010,98011
3.0,2190,8,1923,98109
2.0,1990,7,1952,98103
3.0,930,6,1951,98006
2.0,2070,7,1967,98027
1.0,2170,8,1960,98166
0.0,1910,7,1964,98031
0.0,2100,8,2006,98031
3.0,3560,9,1952,98177
0.0,2290,7,2001,98058
3.0,2130,8,1977,98040
1.0,2160,8,1999,98031
0.0,860,6,1949,98133
3.0,2880,8,2005,98052
2.0,2100,8,1968,98004
3.0,2360,8,1973,98040
3.0,3680,10,1927,98105
2.0,1560,8,1952,98177
2.0,1680,7,1966,98052
1.0,1380,8,2015,98122
3.0,2610,8,1910,98103
1.0,870,7,1950,98126
3.0,1210,8,1955,98006
1.0,1150,6,1970,98053
1.0,3110,8,1967,98106
1.0,2550,8,1958,98023
0.0,2430,8,1983,98003
0.0,1460,7,1979,98023
2.0,1330,7,1915,98116
2.0,2040,8,1977,98155
3.0,2375,9,2002,98052
1.0,2480,7,2005,98059
0.0,1580,7,1944,98168
2.0,2740,7,1977,98011
1.0,1920,7,1970,98056
1.0,2200,8,1977,98003
0.0,910,7,1971,98001
0.0,1860,7,1963,98198
1.0,1510,7,1947,98136
3.0,3920,9,2004,98053
2.0,1330,7,1952,98117
1.0,1964,9,2013,98030
1.0,1520,8,1996,98177
3.0,3720,10,2005,98075
0.0,770,7,1947,98155
3.0,3210,10,1995,98074
0.0,1070,7,1994,98010
0.0,1430,7,1956,98188
2.0,1670,8,2000,98027
0.0,710,6,1943,98166
1.0,1920,7,1921,98133
1.0,750,7,1947,98177
0.0,2210,7,2004,98002
0.0,1660,7,1994,98030
0.0,1910,8,1963,98001
0.0,1910,8,1963,98001
0.0,780,6,1937,98168
0.0,1650,7,1962,98133
3.0,3230,10,2005,98199
1.0,810,6,1919,98118
2.0,2750,8,1994,98019
1.0,1650,7,1998,98014
3.0,1960,7,1952,98199
3.0,2790,8,1985,98040
2.0,2230,7,1977,98011
2.0,1280,7,1941,98126
0.0,1240,7,1967,98058
2.0,1860,7,1915,98122
3.0,2410,8,1950,98107
0.0,1960,7,1984,98023
2.0,1710,8,1994,98029
2.0,3480,9,1977,98042
3.0,3480,9,1951,98004
3.0,2960,9,1990,98070
1.0,2670,9,2002,98155
0.0,700,5,1953,98056
3.0,2830,9,1998,98075
1.0,1120,6,1948,98125
0.0,1310,6,1942,98168
1.0,1710,7,1978,98028
2.0,2200,8,1962,98006
1.0,3310,9,1991,98003
2.0,2280,9,1989,98034
0.0,1640,7,1977,98042
0.0,750,6,1943,98106
3.0,3520,8,1954,98107
1.0,2720,8,2002,98059
1.0,1660,7,1963,98034
2.0,2560,9,1992,98029
1.0,1080,7,1985,98052
3.0,2050,9,1959,98005
2.0,2670,9,1930,98144
0.0,1730,7,1985,98031
0.0,990,7,1968,98072
1.0,3560,7,1957,98118
0.0,700,5,1941,98146
2.0,1880,7,1944,98107
1.0,1870,7,1959,98034
3.0,2500,9,1905,98112
1.0,2570,9,1989,98031
3.0,2940,9,1991,98059
3.0,3930,10,2003,98072
1.0,2150,7,1952,98028
0.0,1330,7,1900,98108
2.0,3220,8,2003,98075
2.0,2710,9,1998,98056
0.0,1630,6,1948,98027
0.0,1680,8,2003,98042
2.0,1930,7,2004,98053
2.0,2140,7,1977,98034
3.0,4070,10,1968,98040
2.0,1350,7,1954,98006
3.0,4270,9,2008,98024
2.0,1320,7,1913,98126
1.0,2100,7,1952,98166
0.0,710,6,1926,98168
3.0,2350,7,1948,98115
1.0,1180,7,1951,98125
0.0,1250,6,1945,98038
0.0,1490,7,1994,98059
0.0,1000,6,1962,98055
3.0,4050,10,1979,98040
0.0,2300,8,1963,98030
2.0,1330,7,1977,98033
3.0,3200,9,2004,98075
3.0,2590,10,1993,98006
3.0,2590,10,1993,98006
1.0,2030,7,1973,98034
2.0,2700,8,1955,98005
2.0,1670,8,1957,98005
3.0,3090,9,1953,98039
2.0,2650,9,1984,98077
0.0,1440,5,1943,98056
3.0,2820,9,1979,98177
0.0,1690,7,1976,98001
0.0,1420,8,1991,98031
0.0,1790,7,1951,98166
0.0,1320,7,1970,98042
1.0,1509,8,2014,98133
0.0,1610,7,1994,98031
1.0,1550,6,1967,98022
1.0,1160,6,1917,98177
3.0,2500,8,1979,98006
2.0,1540,8,1995,98119
2.0,1910,8,1987,98027
0.0,2340,7,1992,98030
2.0,2060,8,1994,98033
2.0,1960,7,1961,98027
0.0,1150,7,1982,98034
0.0,2330,8,1977,98023
0.0,2210,7,1966,98030
3.0,3260,10,1968,98039
0.0,1900,6,1958,98002
0.0,1610,6,1948,98065
0.0,1340,6,1978,98042
3.0,3170,9,1957,98033
3.0,4440,10,1959,98112
0.0,1370,6,1948,98168
2.0,1420,8,1926,98116
0.0,1030,6,1938,98168
3.0,1820,7,1960,98005
3.0,2650,9,1909,98112
0.0,910,7,1971,98034
2.0,1680,9,2014,98119
1.0,1550,6,1969,98045
3.0,2780,8,2001,98075
3.0,4070,10,2014,98033
3.0,3240,11,1987,98040
3.0,3650,9,1996,98045
3.0,2180,8,1976,98053
2.0,2480,8,1998,98074
2.0,3180,9,1978,98038
2.0,3630,10,1997,98042
3.0,3160,9,2003,98027
1.0,1370,6,1942,98146
1.0,1070,8,2005,98116
0.0,2180,7,1977,98038
2.0,2420,8,1977,98027
3.0,3290,10,2003,98052
2.0,1430,6,1919,98115
2.0,1890,7,1978,98034
2.0,1760,8,1988,98029
0.0,2230,7,1968,98168
0.0,1630,7,1979,98045
2.0,2350,8,1989,98029
0.0,1550,7,1976,98010
2.0,3550,10,1977,98014
2.0,2720,7,1966,98075
2.0,1740,7,1949,98126
0.0,1840,7,1976,98031
2.0,2010,9,2009,98027
0.0,1670,7,1987,98042
1.0,1820,7,1952,98126
1.0,720,6,1950,98028
0.0,2370,7,1968,98001
1.0,2120,7,1966,98198
0.0,1290,7,1984,98023
0.0,1800,7,2000,98108
0.0,1230,7,1966,98058
1.0,1380,7,1986,98107
1.0,740,6,1922,98126
0.0,1720,7,1970,98058
1.0,1720,7,1970,98058
1.0,2100,7,1969,98059
2.0,1210,6,1950,98199
2.0,2210,9,1999,98075
3.0,2470,8,2004,98117
1.0,2760,8,1960,98125
3.0,2540,8,1905,98144
3.0,5150,11,1954,98112
3.0,3420,9,2014,98103
1.0,2270,8,1967,98034
2.0,2270,8,1967,98034
1.0,1470,8,2005,98029
1.0,1280,8,1976,98077
2.0,2830,8,2005,98059
2.0,1970,7,1908,98115
1.0,1390,6,1960,98019
1.0,1020,6,1947,98155
1.0,2250,8,1989,98059
0.0,800,6,1954,98125
3.0,1560,7,1915,98112
2.0,2100,7,1962,98125
3.0,990,7,1911,98103
0.0,1060,7,1981,98126
1.0,1270,6,1941,98125
3.0,2740,9,2012,98107
3.0,2470,9,1960,98107
2.0,1970,7,1908,98117
2.0,2070,8,1969,98006
0.0,1010,7,1969,98042
2.0,2220,8,1965,98006
1.0,1090,8,2008,98109
3.0,4310,10,1982,98177
0.0,1490,7,2002,98042
0.0,700,6,1950,98133
0.0,1450,6,1943,98146
2.0,2120,8,1989,98029
2.0,1670,7,2005,98029
2.0,1810,8,2004,98053
0.0,710,5,1915,98014
2.0,2540,7,1978,98072
2.0,1420,7,1905,98103
2.0,2440,8,1987,98027
1.0,2570,9,1994,98030
3.0,3090,9,1964,98004
3.0,2050,8,1926,98112
0.0,920,6,1969,98042
2.0,2320,8,1999,98029
3.0,3450,9,1949,98177
0.0,1660,7,1963,98023
2.0,1130,6,1944,98125
2.0,2550,8,1998,98065
1.0,2420,8,2005,98038
1.0,1470,8,2005,98029
2.0,2030,7,1953,98166
2.0,2310,6,1915,98117
2.0,3370,9,1998,98027
2.0,1900,6,1919,98052
3.0,1940,8,1916,98105
2.0,2420,7,1998,98065
0.0,1010,7,1969,98059
3.0,2710,10,1974,98119
2.0,1340,7,1903,98119
0.0,1310,7,1979,98198
3.0,2650,8,1960,98029
2.0,1890,8,1999,98065
1.0,2580,8,1999,98058
3.0,3500,9,2005,98053
0.0,1040,6,1912,98032
3.0,1930,7,1930,98014
2.0,2190,8,1992,98029
3.0,1530,8,1985,98136
1.0,1480,7,1914,98118
3.0,3620,10,1993,98075
1.0,3370,9,1986,98092
1.0,2100,7,1983,98155
3.0,3370,10,1981,98072
1.0,2240,7,1940,98118
1.0,1650,7,2003,98053
3.0,2630,8,1994,98052
3.0,2330,8,1924,98105
1.0,1970,8,1978,98052
3.0,2820,9,1985,98034
1.0,590,5,1983,98010
1.0,2060,7,2007,98065
3.0,1890,9,1929,98109
3.0,2810,10,1997,98075
0.0,1470,6,1924,98055
0.0,2190,8,1978,98023
1.0,1440,7,2003,98053
1.0,2480,8,1994,98038
3.0,2780,9,2002,98006
2.0,2180,7,1968,98027
3.0,3340,8,1950,98155
3.0,2560,8,1910,98112
2.0,1600,7,1978,98070
3.0,2230,9,1996,98118
1.0,900,7,1945,98199
0.0,1010,6,1977,98042
2.0,1580,7,1940,98103
0.0,1890,7,2003,98038
1.0,2160,7,1965,98133
2.0,2160,7,1965,98133
3.0,1410,8,1927,98103
0.0,1430,7,1999,98125
3.0,2380,8,1917,98105
3.0,2206,6,1983,98074
0.0,1030,7,1947,98125
1.0,1070,7,2005,98102
2.0,2320,9,1990,98011
1.0,1270,7,1982,98074
2.0,2570,7,1930,98116
0.0,920,6,1969,98042
1.0,1790,7,2007,98045
0.0,480,4,1948,98146
1.0,2483,8,2005,98030
3.0,2140,9,1905,98103
3.0,1900,7,1965,98103
0.0,1650,8,1986,98003
0.0,1510,7,1966,98003
2.0,2910,8,1979,98075
3.0,4960,11,1909,98109
3.0,2710,8,1929,98115
0.0,1810,7,1983,98042
1.0,940,7,1968,98052
1.0,1600,7,1979,98034
1.0,2640,7,2000,98011
3.0,3890,10,1977,98004
2.0,1630,8,2004,98107
0.0,830,7,1959,98032
1.0,1800,8,1993,98019
3.0,2060,8,1964,98040
3.0,4040,9,1972,98004
2.0,1910,7,1977,98033
3.0,2800,9,1999,98014
0.0,1320,7,1986,98133
0.0,1220,6,1942,98056
2.0,3100,7,2007,98065
0.0,550,6,1916,98117
0.0,1080,7,1953,98002
1.0,880,6,1918,98117
0.0,720,6,1949,98188
0.0,2030,7,1988,98003
2.0,2040,7,1961,98033
0.0,1570,7,1962,98031
2.0,1500,7,1902,98103
3.0,3180,9,1988,98027
1.0,1260,7,1947,98155
1.0,1390,7,1979,98045
0.0,2850,8,1977,98055
1.0,2070,8,2002,98058
1.0,2650,8,1956,98056
0.0,1220,7,1978,98023
1.0,1630,9,1987,98056
2.0,1785,7,1975,98004
1.0,1260,8,2008,98144
0.0,1380,7,1960,98003
3.0,2330,8,1950,98118
1.0,840,7,1948,98126
0.0,1730,8,1978,98030
1.0,2230,7,2002,98042
2.0,1790,8,2005,98029
2.0,2280,9,1984,98074
2.0,2430,8,1978,98136
3.0,3730,7,1927,98102
3.0,2230,8,1960,98008
1.0,770,7,1923,98102
2.0,1814,7,1951,98115
0.0,1920,7,1977,98002
3.0,1860,7,1928,98117
3.0,2750,7,1957,98008
2.0,1930,9,1968,98023
0.0,1950,7,1990,98001
2.0,2470,8,1982,98007
1.0,1630,7,1986,98011
2.0,2110,8,1978,98072
2.0,1490,8,1954,98136
1.0,1740,8,2008,98106
2.0,1900,7,1961,98178
3.0,4510,10,1969,98040
0.0,1090,5,1912,98002
2.0,1720,7,1959,98125
2.0,1400,8,2000,98103
2.0,2090,7,1965,98133
1.0,1580,8,1966,98177
3.0,2620,8,1984,98052
1.0,1500,7,2003,98144
0.0,2030,8,2001,98031
0.0,1020,6,1949,98155
2.0,1540,7,1938,98038
3.0,3910,9,1960,98004
3.0,3920,7,1955,98006
3.0,3180,9,1986,98040
3.0,2330,9,1997,98006
2.0,2600,8,1912,98146
2.0,1950,7,1951,98115
2.0,3250,8,1965,98055
0.0,1130,6,1944,98166
2.0,2620,7,2002,98053
0.0,1120,5,1932,98045
0.0,1800,7,1968,98014
1.0,2180,8,1966,98028
1.0,1960,7,1948,98106
1.0,1960,7,1948,98106
0.0,1150,6,1910,98144
1.0,2800,7,1997,98042
1.0,1310,7,1986,98103
2.0,2340,8,1988,98053
1.0,1430,7,1960,98033
1.0,2340,8,1981,98003
0.0,1290,7,1956,98166
1.0,760,6,1941,98115
1.0,2780,7,1955,98030
3.0,2090,8,1931,98112
3.0,3060,8,1957,98008
0.0,1110,7,1962,98146
0.0,1790,7,1998,98001
2.0,1830,7,1962,98056
3.0,2850,8,1905,98115
0.0,1420,6,1941,98146
0.0,790,5,1930,98146
2.0,2300,8,1998,98034
1.0,2440,9,1996,98022
0.0,1310,7,1995,98030
0.0,1380,7,1963,98031
3.0,2790,9,1987,98006
0.0,1360,8,1988,98003
3.0,2510,9,1998,98075
3.0,4560,10,2001,98034
1.0,780,6,1918,98126
0.0,1410,7,1940,98178
2.0,2530,8,1910,98116
1.0,1270,7,1972,98034
3.0,3180,9,1929,98199
3.0,1450,7,1903,98105
2.0,2040,7,1959,98038
3.0,2650,9,1984,98006
1.0,1240,7,1973,98133
0.0,820,6,1957,98055
3.0,1890,7,1909,98117
2.0,1270,7,1911,98117
3.0,3350,10,1995,98006
2.0,1550,8,1927,98112
0.0,920,7,1962,98001
1.0,950,6,1941,98144
2.0,2040,7,1917,98144
2.0,1870,7,1937,98115
2.0,1720,8,1943,98199
0.0,1020,6,1915,98022
1.0,2690,9,1998,98092
3.0,3090,7,1990,98052
0.0,1070,6,1940,98106
2.0,2050,8,1994,98033
0.0,1660,7,1981,98001
1.0,2810,7,1965,98055
1.0,2460,8,1977,98042
0.0,1230,6,1970,98001
2.0,2360,8,2003,98011
1.0,1730,7,1955,98004
2.0,2770,9,1991,98045
1.0,1770,7,1924,98118
3.0,3030,8,1980,98007
0.0,2380,7,1935,98178
1.0,1780,6,1979,98019
1.0,1540,7,1967,98034
2.0,1580,8,1994,98029
1.0,3200,8,2003,98042
1.0,2220,7,2002,98059
0.0,2240,7,1946,98133
1.0,1640,7,1948,98118
1.0,1170,7,1960,98007
3.0,3160,10,1981,98072
2.0,2100,8,1986,98052
3.0,2600,9,1996,98059
0.0,1630,7,1985,98198
2.0,2850,8,2004,98023
1.0,2560,9,2004,98092
0.0,980,7,2001,98133
3.0,5480,11,1991,98166
1.0,2160,8,2000,98003
3.0,3030,9,1929,98119
3.0,3560,10,2006,98052
0.0,760,6,1943,98178
2.0,2260,7,1909,98122
2.0,1560,7,1946,98199
1.0,2270,7,1995,98125
3.0,3480,8,1964,98040
0.0,1900,7,1992,98038
1.0,2350,9,1989,98031
3.0,2390,9,1952,98199
3.0,3730,10,1997,98075
0.0,1780,9,1954,98001
0.0,1630,7,2003,98038
1.0,1130,6,1945,98155
3.0,2140,7,1952,98199
3.0,3220,10,1994,98075
1.0,800,5,1950,98038
2.0,1800,7,2004,98118
0.0,809,7,2003,98136
1.0,1820,7,1977,98074
0.0,580,5,1943,98178
0.0,580,5,1943,98178
2.0,2900,8,1959,98116
0.0,1140,6,1968,98022
1.0,1060,6,1917,98117
3.0,2320,7,1943,98040
3.0,3450,9,2000,98072
1.0,1760,8,1950,98126
3.0,3370,9,2005,98052
1.0,1940,7,1947,98177
0.0,2520,7,1955,98125
1.0,1360,7,1956,98125
1.0,800,6,1960,98117
3.0,3010,10,1992,98075
3.0,2340,9,1988,98102
1.0,1780,8,1992,98059
3.0,4200,10,1993,98024
2.0,1720,7,1925,98103
0.0,830,6,1920,98118
0.0,1090,6,1954,98146
3.0,5040,11,2004,98059
3.0,3500,9,1927,98126
0.0,1080,5,1950,98168
0.0,1080,5,1950,98168
0.0,1080,5,1950,98168
0.0,870,6,1969,98042
2.0,2830,9,2000,98056
1.0,1880,8,1978,98014
3.0,3600,9,2004,98199
2.0,2340,7,1921,98146
0.0,2040,6,1910,98168
1.0,1310,7,1993,98059
2.0,1470,8,1950,98033
0.0,1370,7,1983,98003
0.0,1080,6,1942,98146
0.0,1990,7,1990,98023
1.0,1310,7,1958,98008
0.0,1640,7,1988,98042
1.0,1770,7,1976,98072
2.0,2050,8,2005,98072
0.0,1170,5,1986,98045
2.0,1340,7,1951,98125
2.0,2240,7,1955,98117
0.0,880,5,1951,98031
1.0,2170,8,2004,98038
2.0,1260,7,1926,98115
3.0,1880,7,1967,98004
1.0,1620,7,1955,98133
0.0,1610,7,1996,98003
3.0,3330,10,1995,98033
2.0,1370,9,1951,98199
0.0,690,6,1949,98118
3.0,3170,7,1925,98103
3.0,1990,7,1941,98115
1.0,1080,6,1924,98103
0.0,1870,6,1928,98118
1.0,1670,7,1958,98155
1.0,2800,9,2001,98038
3.0,3460,9,2011,98074
1.0,1930,7,1969,98045
